t,chainSymbol,occSymbol,instrumentId,expiration,dte,strike,type,bid,ask,mark,last,volume,openInterest,impliedVolatility,delta,gamma,theta,vega,rho,underlyingPrice,source
1763429903644,SPY,,236e016e-ee55-4480-a91e-4156451583bc,2025-12-05,17.931671,530,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,ffdca0fb-1dbe-48e4-983c-70baa961be59,2025-12-05,17.931671,530,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,0f75b4b6-e698-4bee-933e-9343e2155b3a,2025-12-05,17.931671,535,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,537a0292-e31b-4b94-919e-07601390b900,2025-12-05,17.931671,535,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,6ed5dffe-cdf2-4041-82f3-2504ea06f2fe,2025-12-05,17.931671,540,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,75d9a404-85b1-46f8-b954-8b362fd91c63,2025-12-05,17.931671,540,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,b26eb090-2e53-4e76-99f4-22af390d7994,2025-12-05,17.931671,545,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,d6daa74a-9262-4c49-9c8b-6d7a8a959b3c,2025-12-05,17.931671,545,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,070c07bd-cf03-424b-b244-78c0df6cf37b,2025-12-05,17.931671,550,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,af88519e-9834-479d-b3c7-cb22738ae3d8,2025-12-05,17.931671,550,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,065777b3-c08c-44f4-b2f5-79893819f0ac,2025-12-05,17.931671,555,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,efa09d96-0f5d-4499-b244-9ee364368d9a,2025-12-05,17.931671,555,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,89de1e31-8acd-4e3f-be41-1fe1b358550d,2025-12-05,17.931671,560,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,f9d48d72-45bd-4485-bc10-f4c7c885b728,2025-12-05,17.931671,560,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,485264dc-ea05-47a6-af94-5b0c3f97d302,2025-12-05,17.931671,565,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,53b74912-4c20-4897-99ac-440c3c592fc9,2025-12-05,17.931671,565,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,10d964c0-e664-44e1-890c-83e806a0ccc9,2025-12-05,17.931671,570,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,69e611b4-f44a-4bc2-9934-63515ee08d4a,2025-12-05,17.931671,570,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,809c1e25-f9cc-42c4-b488-07e22c50102b,2025-12-05,17.931671,575,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,b2f39b9e-58ed-4c79-8018-d6dc6f50363a,2025-12-05,17.931671,575,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,7ded8f64-feaf-4dcc-b407-0d38eb369538,2025-12-05,17.931671,580,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,e613b3d8-f953-4a88-996f-930b05aa5c27,2025-12-05,17.931671,580,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,6d9f62d3-f4ab-4213-856a-6ee7d1c95e50,2025-12-05,17.931671,585,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,7b63b65a-3aef-4f9e-8541-c6c151f49843,2025-12-05,17.931671,585,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,3ba9e4cf-245d-47fc-a165-9b0849fc76cb,2025-12-05,17.931671,590,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,dce23e14-033a-4930-9e60-36876e0a5654,2025-12-05,17.931671,590,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,0b39667c-f114-43ea-82e2-ffffb393867e,2025-12-05,17.931671,595,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,e0fd963c-71ca-4800-8adc-48675af98d95,2025-12-05,17.931671,595,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,15d24ab9-565c-4df1-a9a5-8ded135a0eb1,2025-12-05,17.931671,600,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,c5e577f8-41fd-49b8-87eb-69dfa2e7343b,2025-12-05,17.931671,600,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,57d60709-92ca-43a8-84f3-d8113373a24a,2025-12-05,17.931671,605,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,640368ce-d95a-467c-aae4-75f9ee98d6ef,2025-12-05,17.931671,605,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,24a49de4-6e2f-4552-8332-493b6b3ab3f7,2025-12-05,17.931671,610,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,7227fc2f-e9c1-4658-a133-6502c11f863c,2025-12-05,17.931671,610,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,438db4e4-47aa-4fa1-8d29-3da7039c15c1,2025-12-05,17.931671,615,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,ba217fb2-7635-4a61-84de-027c5fc83b52,2025-12-05,17.931671,615,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,3a9343bf-0efd-4b80-afc7-f22205a7c1a4,2025-12-05,17.931671,620,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,8890e2b0-f606-4d3e-9b24-b85b7cf00830,2025-12-05,17.931671,620,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,1b7e3738-23b3-4293-b84c-a80bae68f369,2025-12-05,17.931671,625,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,af27022b-ac28-4109-ba0e-c39e32f71ce3,2025-12-05,17.931671,625,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,a3944a9c-a1ad-48dc-9d44-6c979b0eb3f3,2025-12-05,17.931671,630,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,c4e18bcb-acd4-4c50-9391-a5af925a9f47,2025-12-05,17.931671,630,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,13891bdf-a99c-4f61-b3e4-78a6a19f19cf,2025-12-05,17.931671,635,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,e5522a76-2e46-4755-847b-b47f3dd06620,2025-12-05,17.931671,635,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,4ead42c0-e519-488f-b92e-16e1144f0176,2025-12-05,17.931671,640,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,59352874-234d-495c-9b33-36675ccc2221,2025-12-05,17.931671,640,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,4836540a-6cde-4114-833e-41d761e614c4,2025-12-05,17.931671,641,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,8e9ccad5-8e4e-4f3c-9f71-fd54da7c03af,2025-12-05,17.931671,641,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,169cfd33-2609-472e-9fe2-d11c4da6f32f,2025-12-05,17.931671,642,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,e1543283-4384-43f7-b413-d7cdfb956a6f,2025-12-05,17.931671,642,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,6a7002d8-defe-4974-8a6c-aa81201a4806,2025-12-05,17.931671,643,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,8079f836-d4e8-43ee-8bbf-28d2c2aa6094,2025-12-05,17.931671,643,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,98f6d7e0-1dbe-4ecf-8278-3a79de142fc9,2025-12-05,17.931671,644,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,f09a0a3e-4c36-4565-b4f6-977a209c0268,2025-12-05,17.931671,644,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,03942a6a-13cc-41fe-b6f1-8137d425f18a,2025-12-05,17.931671,645,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,61e66023-07c2-4a76-aea8-9d2b011b735c,2025-12-05,17.931671,645,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,0fc1e9bd-0d41-4960-800f-ac26e1f2aba8,2025-12-05,17.931671,646,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,190bd576-8005-486a-bfe6-31f06b8b4989,2025-12-05,17.931671,646,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,50e2d593-3573-400e-987e-2c08102f49c3,2025-12-05,17.931671,647,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,676691b5-dacd-4e03-bf87-26a8c87caf70,2025-12-05,17.931671,647,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,02e284cc-9bbd-441c-8912-cb68c0a55c86,2025-12-05,17.931671,648,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,5e8308ed-011f-4374-84ed-dd274588f454,2025-12-05,17.931671,648,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,78f92412-fac7-4293-8140-9aceb9d78062,2025-12-05,17.931671,649,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,d5eb0735-226e-4aa4-9fcf-bda972fae8be,2025-12-05,17.931671,649,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,7456ba87-dcfd-4cf7-ad7a-ded9b812cf14,2025-12-05,17.931671,650,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,9bc862fd-9ad9-4ebd-9866-e40da0d0ed2e,2025-12-05,17.931671,650,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,0e424533-294e-45f3-8fdf-2281084c8794,2025-12-05,17.931671,651,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,c2fc7adf-f2e0-4638-9a31-93bf8093f3ba,2025-12-05,17.931671,651,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,0822e771-14eb-4609-98de-7355862db99c,2025-12-05,17.931671,652,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,11267826-d77d-442c-ac74-02f227225523,2025-12-05,17.931671,652,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,021ed933-8ded-49ea-80fd-5d53d86013d2,2025-12-05,17.931671,653,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,665106f3-2d7a-4678-afe9-b87c8b61662e,2025-12-05,17.931671,653,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,9748e594-2675-4ea5-99c6-38f80ed3d7da,2025-12-05,17.931671,654,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,e98482ff-e469-4e7f-aaa7-880a83e16ebe,2025-12-05,17.931671,654,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,630c5705-4120-431a-8a56-ad47d12cf5c5,2025-12-05,17.931671,655,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,abc8d27a-435a-4ed9-9e35-9b927e212b72,2025-12-05,17.931671,655,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,5fc0a11c-179c-4b71-9583-f3ce643ad72d,2025-12-05,17.931671,656,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,808fcf5e-8df2-431d-9a07-14b95475ae5f,2025-12-05,17.931671,656,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,b1db8193-8f4f-48f6-8f57-cece9fd10ec8,2025-12-05,17.931671,657,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,c8fcb33b-c718-4e2d-ac80-dfc978385966,2025-12-05,17.931671,657,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,09d9ddc5-9fce-4377-a7a7-92121022f83a,2025-12-05,17.931671,658,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,8d5c855e-86a4-4ef5-980c-81468a612efe,2025-12-05,17.931671,658,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,55b6a539-5da1-42b6-aa81-4a87c4d888a0,2025-12-05,17.931671,659,CALL,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
1763429903644,SPY,,8d039afa-a8c8-4333-bda8-c6d73c3f8594,2025-12-05,17.931671,659,PUT,,,,,,,,,,,,,,https://api.robinhood.com/options/instruments/?chain_id=c277b118-58d9-4060-8dc5-a3b5898955cb&expiration_dates=2025-12-05&page_size=2000&state=active
